event_i,exit_i,entry,exit,R,reason,signal_datetime,entry_datetime,exit_datetime,duration_bars
44466,44470,1.27762,1.2767157862783725,0.4198700179922285,STOP,2024-08-05 04:50:00,2024-08-05 04:55:00,2024-08-05 05:10:00,4
44569,44600,1.27617,1.2774511688153762,-1.0850000000000297,STOP,2024-08-05 13:25:00,2024-08-05 13:30:00,2024-08-05 16:00:00,31
44612,44625,1.2774,1.27797041172408,-1.084999999999979,STOP,2024-08-05 17:00:00,2024-08-05 17:05:00,2024-08-05 18:05:00,13
44686,44700,1.27815,1.2776045785987327,0.8856909063223423,STOP,2024-08-05 23:10:00,2024-08-05 23:15:00,2024-08-06 00:20:00,14
44756,44764,1.27202,1.2707282555205381,0.9981230262870169,STOP,2024-08-06 05:00:00,2024-08-06 05:05:00,2024-08-06 05:40:00,8
44794,44796,1.26886,1.268145385447373,0.5650681587087919,STOP,2024-08-06 08:10:00,2024-08-06 08:15:00,2024-08-06 08:20:00,2
44833,44839,1.26994,1.2692561716760768,0.505895971380729,STOP,2024-08-06 11:25:00,2024-08-06 11:30:00,2024-08-06 11:55:00,6
44876,44881,1.26891,1.2697188587473824,-1.0850000000001097,STOP,2024-08-06 15:00:00,2024-08-06 15:05:00,2024-08-06 15:25:00,5
44930,44940,1.26871,1.2691342157600274,-1.08500000000008,STOP,2024-08-06 19:30:00,2024-08-06 19:35:00,2024-08-06 20:20:00,10
44993,44997,1.27087,1.2706317518970232,0.4302348969539223,STOP,2024-08-07 00:45:00,2024-08-07 00:50:00,2024-08-07 01:05:00,4
45006,45011,1.27019,1.2706185831624754,-1.0849999999998472,STOP,2024-08-07 01:50:00,2024-08-07 01:55:00,2024-08-07 02:15:00,5
45140,45155,1.27021,1.269398635129647,0.9505908426208121,STOP,2024-08-07 13:00:00,2024-08-07 13:05:00,2024-08-07 14:15:00,15
45184,45187,1.26871,1.26922018509273,-1.0849999999998619,STOP,2024-08-07 16:40:00,2024-08-07 16:45:00,2024-08-07 16:55:00,3
45201,45204,1.26886,1.2685506400738296,0.5524595879968531,STOP,2024-08-07 18:05:00,2024-08-07 18:10:00,2024-08-07 18:20:00,3
45281,45297,1.2695,1.2698909532809972,-1.0850000000000661,STOP,2024-08-08 00:45:00,2024-08-08 00:50:00,2024-08-08 02:05:00,16
45476,45478,1.27475,1.2743315656413798,1.0497164232502125,STOP,2024-08-08 17:00:00,2024-08-08 17:05:00,2024-08-08 17:10:00,2
45499,45502,1.27438,1.2746929680102672,-1.0849999999997746,STOP,2024-08-08 18:55:00,2024-08-08 19:00:00,2024-08-08 19:10:00,3
45566,45572,1.27558,1.2750932721723616,1.5529750066618782,STOP,2024-08-09 00:30:00,2024-08-09 00:35:00,2024-08-09 01:00:00,6
45630,45634,1.2759,1.2751900115733121,1.1318000321301245,STOP,2024-08-09 05:50:00,2024-08-09 05:55:00,2024-08-09 06:10:00,4
45731,45752,1.27564,1.2761866943972302,-1.0849999999998092,STOP,2024-08-09 14:15:00,2024-08-09 14:20:00,2024-08-09 16:00:00,21
45779,45783,1.27541,1.2751485299714844,0.6060391316759127,STOP,2024-08-11 18:15:00,2024-08-11 18:20:00,2024-08-11 18:35:00,4
45799,45802,1.27492,1.2751820758488572,-1.0850000000001163,STOP,2024-08-11 19:55:00,2024-08-11 20:00:00,2024-08-11 20:10:00,3
45839,45856,1.27596,1.2762090220316515,-1.084999999999681,STOP,2024-08-11 23:15:00,2024-08-11 23:20:00,2024-08-12 00:40:00,17
45909,45933,1.27583,1.2763770622079724,-1.0850000000000821,STOP,2024-08-12 05:05:00,2024-08-12 05:10:00,2024-08-12 07:05:00,24
45999,46012,1.27613,1.2768476306716432,-1.0850000000001108,STOP,2024-08-12 12:35:00,2024-08-12 12:40:00,2024-08-12 13:40:00,13
46045,46052,1.27634,1.2766888932896896,-1.0850000000002125,STOP,2024-08-12 16:25:00,2024-08-12 16:30:00,2024-08-12 17:00:00,7
46235,46238,1.27848,1.2790884893824634,-1.0850000000001538,STOP,2024-08-13 08:15:00,2024-08-13 08:20:00,2024-08-13 08:30:00,3
46339,46341,1.28671,1.2859998957658252,1.8845316064643005,STOP,2024-08-13 16:55:00,2024-08-13 17:00:00,2024-08-13 17:05:00,2
46448,46452,1.28285,1.2835831988140307,-1.084999999999932,STOP,2024-08-14 02:00:00,2024-08-14 02:05:00,2024-08-14 02:20:00,4
46473,46478,1.28314,1.283904223265216,-1.085000000000142,STOP,2024-08-14 04:05:00,2024-08-14 04:10:00,2024-08-14 04:30:00,5
46499,46511,1.28394,1.2845852259663846,-1.0849999999998532,STOP,2024-08-14 06:15:00,2024-08-14 06:20:00,2024-08-14 07:15:00,12
46559,46579,1.28454,1.2838012963632444,0.8405331600564924,STOP,2024-08-14 11:15:00,2024-08-14 11:20:00,2024-08-14 12:55:00,20
46592,46602,1.28233,1.2829078379846615,-1.0850000000001516,STOP,2024-08-14 14:00:00,2024-08-14 14:05:00,2024-08-14 14:50:00,10
46645,46662,1.28274,1.2823821243349398,0.9923540370620128,STOP,2024-08-14 18:25:00,2024-08-14 18:30:00,2024-08-14 19:50:00,17
46864,46872,1.2859,1.2854734897968803,0.5196073961731378,STOP,2024-08-15 12:40:00,2024-08-15 12:45:00,2024-08-15 13:20:00,8
46898,46903,1.28589,1.2854437880338,1.0163787722994917,STOP,2024-08-15 15:30:00,2024-08-15 15:35:00,2024-08-15 15:55:00,5
47204,47206,1.29476,1.2938223472214176,2.288470691675432,STOP,2024-08-18 17:00:00,2024-08-18 17:05:00,2024-08-18 17:10:00,2
47350,47372,1.29626,1.2952094858840277,1.739121664763054,STOP,2024-08-19 05:10:00,2024-08-19 05:15:00,2024-08-19 07:00:00,22
47391,47393,1.29452,1.2950673142808602,-1.0850000000001165,STOP,2024-08-19 08:35:00,2024-08-19 08:40:00,2024-08-19 08:45:00,2
47529,47535,1.29872,1.298470548854215,0.8299764916582743,STOP,2024-08-19 20:05:00,2024-08-19 20:10:00,2024-08-19 20:35:00,6
47665,47668,1.29956,1.300242112331027,-1.0850000000001485,STOP,2024-08-20 07:25:00,2024-08-20 07:30:00,2024-08-20 07:40:00,3
47735,47748,1.30197,1.3027577265877717,-1.0849999999998858,STOP,2024-08-20 13:15:00,2024-08-20 13:20:00,2024-08-20 14:20:00,13
47868,47878,1.30247,1.302746756043994,-1.0849999999998459,STOP,2024-08-21 00:20:00,2024-08-21 00:25:00,2024-08-21 01:10:00,10
47883,47888,1.30232,1.302172649864218,0.4513537562571554,STOP,2024-08-21 01:35:00,2024-08-21 01:40:00,2024-08-21 02:00:00,5
47923,47925,1.30134,1.301895010660255,-1.0849999999998836,STOP,2024-08-21 04:55:00,2024-08-21 05:00:00,2024-08-21 05:05:00,2
48057,48074,1.30869,1.3092586041034513,-1.0850000000000999,STOP,2024-08-21 16:05:00,2024-08-21 16:10:00,2024-08-21 17:30:00,17
48122,48136,1.30877,1.3084953923372065,0.7888140650608012,STOP,2024-08-21 21:30:00,2024-08-21 21:35:00,2024-08-21 22:40:00,14
48152,48155,1.30844,1.308224315547973,0.8753226144827446,STOP,2024-08-22 00:00:00,2024-08-22 00:05:00,2024-08-22 00:15:00,3
48228,48231,1.31125,1.312037113911639,-1.0850000000000433,STOP,2024-08-22 06:20:00,2024-08-22 06:25:00,2024-08-22 06:35:00,3
48242,48249,1.31071,1.3114577561069853,-1.084999999999929,STOP,2024-08-22 07:30:00,2024-08-22 07:35:00,2024-08-22 08:05:00,7
48307,48320,1.30865,1.3081119188619754,0.6169281933473887,STOP,2024-08-22 12:55:00,2024-08-22 13:00:00,2024-08-22 14:00:00,13
48338,48353,1.3086,1.30908606950553,-1.0849999999999669,STOP,2024-08-22 15:30:00,2024-08-22 15:35:00,2024-08-22 16:45:00,15
48391,48393,1.30928,1.309538042802384,-1.085000000000024,STOP,2024-08-22 20:05:00,2024-08-22 20:10:00,2024-08-22 20:15:00,2
48435,48438,1.31013,1.3104322213454302,-1.0849999999996864,STOP,2024-08-22 23:45:00,2024-08-22 23:50:00,2024-08-23 00:00:00,3
48462,48467,1.31087,1.3111525403498407,-1.0849999999998563,STOP,2024-08-23 02:00:00,2024-08-23 02:05:00,2024-08-23 02:25:00,5
48510,48516,1.31232,1.3115056568296237,1.1979100477396176,STOP,2024-08-23 06:00:00,2024-08-23 06:05:00,2024-08-23 06:30:00,6
48534,48535,1.3119,1.312470819074188,-1.0849999999999702,STOP,2024-08-23 08:00:00,2024-08-23 08:05:00,2024-08-23 08:05:00,1
48617,48620,1.32033,1.3211854685549307,-1.0849999999999131,STOP,2024-08-23 14:55:00,2024-08-23 15:00:00,2024-08-23 15:10:00,3
48698,48716,1.32125,1.3208244972213021,0.6934567778083351,STOP,2024-08-25 21:40:00,2024-08-25 21:45:00,2024-08-25 23:10:00,18
48734,48744,1.32013,1.3199522827930867,0.521468157540693,STOP,2024-08-26 00:40:00,2024-08-26 00:45:00,2024-08-26 01:30:00,10
48747,48750,1.31981,1.3201073640594205,-1.0850000000001252,STOP,2024-08-26 01:45:00,2024-08-26 01:50:00,2024-08-26 02:00:00,3
48796,48808,1.31897,1.3195297293726267,-1.0850000000000706,STOP,2024-08-26 05:50:00,2024-08-26 05:55:00,2024-08-26 06:50:00,12
48862,48879,1.31885,1.3196688734580355,-1.084999999999938,STOP,2024-08-26 11:20:00,2024-08-26 11:25:00,2024-08-26 12:45:00,17
48891,48926,1.31912,1.3184967701293862,0.871080661536206,STOP,2024-08-26 13:45:00,2024-08-26 13:50:00,2024-08-26 16:40:00,35
48968,48978,1.31878,1.318238234729122,1.71294634151876,STOP,2024-08-26 20:10:00,2024-08-26 20:15:00,2024-08-26 21:00:00,10
49112,49117,1.32152,1.320861336335925,0.7843075857366802,STOP,2024-08-27 08:10:00,2024-08-27 08:15:00,2024-08-27 08:35:00,5
49152,49158,1.32265,1.3235629948487373,-1.0849999999998967,STOP,2024-08-27 11:30:00,2024-08-27 11:35:00,2024-08-27 12:00:00,6
49252,49256,1.32568,1.325462088906182,0.7828460503131798,STOP,2024-08-27 19:50:00,2024-08-27 19:55:00,2024-08-27 20:10:00,4
49309,49313,1.32444,1.3241733746560682,0.7941142186110786,STOP,2024-08-28 00:35:00,2024-08-28 00:40:00,2024-08-28 00:55:00,4
49466,49471,1.31774,1.3173662189176019,0.4280415149493116,STOP,2024-08-28 13:40:00,2024-08-28 13:45:00,2024-08-28 14:05:00,5
49761,49768,1.31777,1.316906011622649,1.130164324136625,STOP,2024-08-29 14:15:00,2024-08-29 14:20:00,2024-08-29 14:50:00,7
49878,49883,1.31619,1.3164990304988862,-1.0849999999999955,STOP,2024-08-30 00:00:00,2024-08-30 00:05:00,2024-08-30 00:25:00,5
49952,49960,1.31784,1.3173437284933691,0.6519956875595726,STOP,2024-08-30 06:10:00,2024-08-30 06:15:00,2024-08-30 06:50:00,8
50025,50030,1.3123,1.3117284166810197,0.4673671896846849,STOP,2024-08-30 12:15:00,2024-08-30 12:20:00,2024-08-30 12:40:00,5
50081,50083,1.31544,1.3129442375971279,5.360007917767581,STOP,2024-08-30 16:55:00,2024-09-01 17:00:00,2024-09-01 17:05:00,2
50118,50122,1.31278,1.3131044942512917,-1.0850000000002011,STOP,2024-09-01 20:00:00,2024-09-01 20:05:00,2024-09-01 20:20:00,4
50167,50182,1.31243,1.3127637512381538,-1.084999999999734,STOP,2024-09-02 00:05:00,2024-09-02 00:10:00,2024-09-02 01:20:00,15
50256,50266,1.31301,1.313563446395997,-1.0850000000000815,STOP,2024-09-02 07:30:00,2024-09-02 07:35:00,2024-09-02 08:20:00,10
50288,50294,1.31374,1.3143242798734467,-1.0850000000001188,STOP,2024-09-02 10:10:00,2024-09-02 10:15:00,2024-09-02 10:40:00,6
50440,50451,1.31386,1.312959372643028,2.5272570972939543,STOP,2024-09-02 22:50:00,2024-09-02 22:55:00,2024-09-02 23:45:00,11
50455,50463,1.31264,1.3124665783104665,0.4014749470833961,STOP,2024-09-03 00:05:00,2024-09-03 00:10:00,2024-09-03 00:45:00,8
50515,50532,1.31138,1.3121876775688333,-1.0849999999999114,STOP,2024-09-03 05:05:00,2024-09-03 05:10:00,2024-09-03 06:30:00,17
50611,50626,1.30969,1.3091343507186306,0.6137688165657229,STOP,2024-09-03 13:05:00,2024-09-03 13:10:00,2024-09-03 14:20:00,15
50667,50670,1.31148,1.3108751576146176,1.7640423791296134,STOP,2024-09-03 17:45:00,2024-09-03 17:50:00,2024-09-03 18:00:00,3
50735,50741,1.31062,1.3110272054479166,-1.0849999999997484,STOP,2024-09-03 23:25:00,2024-09-03 23:30:00,2024-09-03 23:55:00,6
50814,50843,1.31161,1.3111333377476633,0.6594058185512881,STOP,2024-09-04 06:00:00,2024-09-04 06:05:00,2024-09-04 08:25:00,29
50902,50911,1.31398,1.3132809286764688,0.9305981176496683,STOP,2024-09-04 13:20:00,2024-09-04 13:25:00,2024-09-04 14:05:00,9
51020,51037,1.31477,1.3144943657421104,0.7090757917424165,STOP,2024-09-04 23:10:00,2024-09-04 23:15:00,2024-09-05 00:35:00,17
51150,51153,1.31595,1.3170058346523676,-1.0849999999999798,STOP,2024-09-05 10:00:00,2024-09-05 10:05:00,2024-09-05 10:15:00,3
51209,51230,1.31726,1.317844910887855,-1.0849999999999838,STOP,2024-09-05 14:55:00,2024-09-05 15:00:00,2024-09-05 16:40:00,21
51301,51307,1.31754,1.3178621940881945,-1.0849999999997002,STOP,2024-09-05 22:35:00,2024-09-05 22:40:00,2024-09-05 23:05:00,6
51401,51403,1.31685,1.3173879208661148,-1.0850000000000164,STOP,2024-09-06 06:55:00,2024-09-06 07:00:00,2024-09-06 07:05:00,2
51463,51535,1.31249,1.31326,-0.5098755992581341,TIME,2024-09-06 12:05:00,2024-09-06 12:10:00,2024-09-08 18:05:00,72
51605,51624,1.31311,1.3116449074439562,4.571085239198932,STOP,2024-09-08 23:55:00,2024-09-09 00:00:00,2024-09-09 01:30:00,19
51679,51687,1.30858,1.3078091711414912,1.0866993996748893,STOP,2024-09-09 06:05:00,2024-09-09 06:10:00,2024-09-09 06:45:00,8
51770,51777,1.30907,1.3083553455588677,1.152159209389011,STOP,2024-09-09 13:40:00,2024-09-09 13:45:00,2024-09-09 14:15:00,7
51785,51799,1.30786,1.3075028163616,0.5773174471668998,STOP,2024-09-09 14:55:00,2024-09-09 15:00:00,2024-09-09 16:05:00,14
51808,51822,1.3073,1.3075892742665707,-1.0849999999998938,STOP,2024-09-09 16:50:00,2024-09-09 16:55:00,2024-09-09 18:00:00,14
51987,52002,1.30887,1.3072814032190738,2.6879123776522538,STOP,2024-09-10 07:45:00,2024-09-10 07:50:00,2024-09-10 09:00:00,15
52095,52099,1.30815,1.3079615711541233,0.5311283492672483,STOP,2024-09-10 16:45:00,2024-09-10 16:50:00,2024-09-10 17:05:00,4
52132,52135,1.30802,1.3076790080042697,1.2269215649335024,STOP,2024-09-10 19:55:00,2024-09-10 20:00:00,2024-09-10 20:10:00,3
52277,52282,1.30858,1.309184232372761,-1.0850000000001219,STOP,2024-09-11 08:00:00,2024-09-11 08:05:00,2024-09-11 08:25:00,5
52361,52364,1.30434,1.304869241423363,-1.0849999999998836,STOP,2024-09-11 15:00:00,2024-09-11 15:05:00,2024-09-11 15:15:00,3
52410,52415,1.3043,1.3039814463219932,1.403848765808313,STOP,2024-09-11 19:05:00,2024-09-11 19:10:00,2024-09-11 19:30:00,5
52827,52837,1.31374,1.3131397770438888,0.7451003499531331,STOP,2024-09-13 05:50:00,2024-09-13 05:55:00,2024-09-13 06:40:00,10
52839,52848,1.31266,1.3121424576744996,0.648575245655135,STOP,2024-09-13 06:50:00,2024-09-13 06:55:00,2024-09-13 07:35:00,9
52895,52911,1.31394,1.3129027873216275,1.0100318052777604,STOP,2024-09-13 11:30:00,2024-09-13 11:35:00,2024-09-13 12:50:00,16
52960,52971,1.31275,1.3120752954229524,1.604462912335338,STOP,2024-09-13 16:55:00,2024-09-15 17:00:00,2024-09-15 17:55:00,11
53176,53179,1.31948,1.3202372532518671,-1.0849999999998834,STOP,2024-09-16 11:00:00,2024-09-16 11:05:00,2024-09-16 11:15:00,3
53206,53211,1.31997,1.3205516736559366,-1.084999999999943,STOP,2024-09-16 13:30:00,2024-09-16 13:35:00,2024-09-16 13:55:00,5
53260,53275,1.32108,1.3206386127181227,1.1111903035913206,STOP,2024-09-16 18:00:00,2024-09-16 18:05:00,2024-09-16 19:15:00,15
53412,53425,1.32131,1.3219102532435463,-1.0849999999998865,STOP,2024-09-17 06:40:00,2024-09-17 06:45:00,2024-09-17 07:45:00,13
53465,53469,1.31768,1.3169950546477296,0.5849545007560039,STOP,2024-09-17 11:05:00,2024-09-17 11:10:00,2024-09-17 11:25:00,4
53519,53565,1.31603,1.316614303278206,-1.0850000000000304,STOP,2024-09-17 15:35:00,2024-09-17 15:40:00,2024-09-17 19:25:00,46
53702,53712,1.32168,1.3212937681070869,0.4991278352377179,STOP,2024-09-18 06:50:00,2024-09-18 06:55:00,2024-09-18 07:40:00,10
53717,53724,1.32081,1.3213648252809205,-1.0849999999999398,STOP,2024-09-18 08:05:00,2024-09-18 08:10:00,2024-09-18 08:40:00,7
53780,53782,1.32004,1.3206522590806857,-1.0849999999998416,STOP,2024-09-18 13:20:00,2024-09-18 13:25:00,2024-09-18 13:30:00,2
53851,53862,1.32026,1.319906659402098,0.4368037133982304,STOP,2024-09-18 19:15:00,2024-09-18 19:20:00,2024-09-18 20:10:00,11
53981,53992,1.32735,1.3266188512682602,0.7398420050775478,STOP,2024-09-19 06:05:00,2024-09-19 06:10:00,2024-09-19 07:00:00,11
54068,54081,1.32782,1.3286660457838622,-1.0850000000000803,STOP,2024-09-19 13:20:00,2024-09-19 13:25:00,2024-09-19 14:25:00,13
54091,54099,1.3276,1.3281934405681348,-1.0849999999998947,STOP,2024-09-19 15:15:00,2024-09-19 15:20:00,2024-09-19 15:55:00,8
54131,54139,1.32798,1.327784934708745,0.6603167635526943,STOP,2024-09-19 18:35:00,2024-09-19 18:40:00,2024-09-19 19:15:00,8
54206,54214,1.32923,1.3289181791009517,0.712378225875704,STOP,2024-09-20 00:50:00,2024-09-20 00:55:00,2024-09-20 01:30:00,8
54266,54290,1.3289,1.3296904642914413,-1.0849999999999982,STOP,2024-09-20 05:50:00,2024-09-20 05:55:00,2024-09-20 07:50:00,24
54359,54397,1.33129,1.3321191564914996,-1.0849999999999664,STOP,2024-09-20 13:35:00,2024-09-20 13:40:00,2024-09-20 16:45:00,38
54424,54447,1.33153,1.3311136859569686,0.7734631264411698,STOP,2024-09-22 19:00:00,2024-09-22 19:05:00,2024-09-22 20:55:00,23
54481,54488,1.33117,1.3315047951273862,-1.0849999999997963,STOP,2024-09-22 23:45:00,2024-09-22 23:50:00,2024-09-23 00:20:00,7
54508,54510,1.33139,1.331732427873041,-1.0849999999999038,STOP,2024-09-23 02:00:00,2024-09-23 02:05:00,2024-09-23 02:10:00,2
54582,54584,1.3307,1.3303352998751103,0.4058787521868928,STOP,2024-09-23 08:10:00,2024-09-23 08:15:00,2024-09-23 08:20:00,2
54631,54647,1.33419,1.3350952866500727,-1.0850000000000406,STOP,2024-09-23 12:15:00,2024-09-23 12:20:00,2024-09-23 13:35:00,16
54688,54691,1.33494,1.3342413060693457,1.456697915566447,STOP,2024-09-23 17:00:00,2024-09-23 17:05:00,2024-09-23 17:15:00,3
54717,54722,1.33448,1.3347246720646146,-1.085000000000279,STOP,2024-09-23 19:25:00,2024-09-23 19:30:00,2024-09-23 19:50:00,5
54851,54858,1.33717,1.3365155719131918,0.7997713016471386,STOP,2024-09-24 06:35:00,2024-09-24 06:40:00,2024-09-24 07:10:00,7
54864,54866,1.33602,1.3366995342588486,-1.0850000000001139,STOP,2024-09-24 07:40:00,2024-09-24 07:45:00,2024-09-24 07:50:00,2
55297,55299,1.33178,1.3315637212817293,0.6342331665562599,STOP,2024-09-25 19:45:00,2024-09-25 19:50:00,2024-09-25 19:55:00,2
55440,55441,1.33744,1.3382320004701798,-1.0849999999999507,STOP,2024-09-26 07:40:00,2024-09-26 07:45:00,2024-09-26 07:45:00,1
55538,55582,1.34122,1.3407279386917776,0.7669036133347232,STOP,2024-09-26 15:50:00,2024-09-26 15:55:00,2024-09-26 19:30:00,44
55637,55642,1.33917,1.338267525580011,2.414742612311053,STOP,2024-09-27 00:05:00,2024-09-27 00:10:00,2024-09-27 00:30:00,5
55737,55738,1.33833,1.3390185662186174,-1.0850000000001097,STOP,2024-09-27 08:25:00,2024-09-27 08:30:00,2024-09-27 08:30:00,1
55840,55843,1.33801,1.3370323493210339,1.843369164120032,STOP,2024-09-29 17:00:00,2024-09-29 17:05:00,2024-09-29 17:15:00,3
56023,56031,1.3398,1.33873523567199,1.2143538687058457,STOP,2024-09-30 08:15:00,2024-09-30 08:20:00,2024-09-30 08:55:00,8
56049,56051,1.337,1.3381460572408164,-1.0849999999999418,STOP,2024-09-30 10:25:00,2024-09-30 10:30:00,2024-09-30 10:35:00,2
56066,56068,1.33878,1.3400409924815395,-1.0850000000000388,STOP,2024-09-30 11:50:00,2024-09-30 11:55:00,2024-09-30 12:00:00,2
56088,56091,1.33985,1.340661193982805,-1.0850000000000768,STOP,2024-09-30 13:40:00,2024-09-30 13:45:00,2024-09-30 13:55:00,3
56157,56173,1.33771,1.337290601776267,1.1338529508671364,STOP,2024-09-30 19:25:00,2024-09-30 19:30:00,2024-09-30 20:45:00,16
56194,56210,1.33809,1.3375752129140868,1.1239718529648774,STOP,2024-09-30 22:30:00,2024-09-30 22:35:00,2024-09-30 23:50:00,16
56211,56213,1.33707,1.337521321508706,-1.0849999999998965,STOP,2024-09-30 23:55:00,2024-10-01 00:00:00,2024-10-01 00:05:00,2
56302,56305,1.33125,1.3321407935092662,-1.0850000000000135,STOP,2024-10-01 07:30:00,2024-10-01 07:35:00,2024-10-01 07:45:00,3
56326,56332,1.33085,1.3317632598695377,-1.0850000000000815,STOP,2024-10-01 09:30:00,2024-10-01 09:35:00,2024-10-01 10:00:00,6
56363,56366,1.32632,1.3255668047774196,0.5858919710584297,STOP,2024-10-01 12:35:00,2024-10-01 12:40:00,2024-10-01 12:50:00,3
56436,56447,1.32811,1.3276185163409797,1.3693246105430663,STOP,2024-10-01 18:40:00,2024-10-01 18:45:00,2024-10-01 19:35:00,11
56482,56509,1.32857,1.328233265516057,0.5548057317619977,STOP,2024-10-01 22:30:00,2024-10-01 22:35:00,2024-10-02 00:45:00,27
56563,56572,1.32873,1.3294921088065805,-1.0850000000001332,STOP,2024-10-02 05:15:00,2024-10-02 05:20:00,2024-10-02 06:00:00,9
56653,56705,1.32676,1.3261213920374035,0.7026560550979407,STOP,2024-10-02 12:45:00,2024-10-02 12:50:00,2024-10-02 17:05:00,52
56728,56735,1.32627,1.3266375768708762,-1.0849999999998396,STOP,2024-10-02 19:00:00,2024-10-02 19:05:00,2024-10-02 19:35:00,7
56836,56842,1.3144,1.3128828164877802,1.124816621920456,STOP,2024-10-03 04:00:00,2024-10-03 04:05:00,2024-10-03 04:30:00,6
56866,56879,1.31108,1.309919209774372,1.0430166407239319,STOP,2024-10-03 06:30:00,2024-10-03 06:35:00,2024-10-03 07:35:00,13
56908,56909,1.31021,1.3115219632257848,-1.0850000000000273,STOP,2024-10-03 10:00:00,2024-10-03 10:05:00,2024-10-03 10:05:00,1
56956,56968,1.31223,1.311658200313172,0.6783258150100044,STOP,2024-10-03 14:00:00,2024-10-03 14:05:00,2024-10-03 15:00:00,12
57065,57090,1.31281,1.3132434436640774,-1.085000000000055,STOP,2024-10-03 23:05:00,2024-10-03 23:10:00,2024-10-04 01:10:00,25
57177,57179,1.31687,1.3106813061189921,9.144892969468069,STOP,2024-10-04 08:25:00,2024-10-04 08:30:00,2024-10-04 08:35:00,2
57212,57228,1.30977,1.3111861838743852,-1.0849999999999225,STOP,2024-10-04 11:20:00,2024-10-04 11:25:00,2024-10-04 12:40:00,16
57275,57282,1.31239,1.311032415504549,2.996810552360437,STOP,2024-10-04 16:35:00,2024-10-04 16:40:00,2024-10-06 17:10:00,7
57373,57380,1.31263,1.3116878697475283,2.7903562989980717,STOP,2024-10-07 00:45:00,2024-10-07 00:50:00,2024-10-07 01:20:00,7
57448,57450,1.3061,1.307043493386926,-1.0849999999999782,STOP,2024-10-07 07:00:00,2024-10-07 07:05:00,2024-10-07 07:10:00,2
57465,57470,1.30705,1.307902829362694,-1.085000000000093,STOP,2024-10-07 08:25:00,2024-10-07 08:30:00,2024-10-07 08:50:00,5
57532,57543,1.30857,1.3073979204297994,2.009313311604612,STOP,2024-10-07 14:00:00,2024-10-07 14:05:00,2024-10-07 14:55:00,11
57568,57571,1.30861,1.3081876808605495,0.9883294266654732,STOP,2024-10-07 17:00:00,2024-10-07 17:05:00,2024-10-07 17:15:00,3
57663,57667,1.30905,1.3094685944967344,-1.0850000000000586,STOP,2024-10-08 00:55:00,2024-10-08 01:00:00,2024-10-08 01:15:00,4
57808,57812,1.30842,1.308031764318813,0.4721683769072151,STOP,2024-10-08 13:00:00,2024-10-08 13:05:00,2024-10-08 13:20:00,4
57858,57888,1.3103,1.3098957997237,1.0760608033135823,STOP,2024-10-08 17:10:00,2024-10-08 17:15:00,2024-10-08 19:40:00,30
57923,57926,1.30897,1.3095468805781436,-1.0850000000001094,STOP,2024-10-08 22:35:00,2024-10-08 22:40:00,2024-10-08 22:50:00,3
58030,58050,1.30859,1.3081804301070123,0.5705721081088083,STOP,2024-10-09 07:30:00,2024-10-09 07:35:00,2024-10-09 09:10:00,20
58094,58115,1.30669,1.3073410210980791,-1.085000000000046,STOP,2024-10-09 12:50:00,2024-10-09 12:55:00,2024-10-09 14:35:00,21
58129,58135,1.30646,1.3061857951266729,0.5004112363479887,STOP,2024-10-09 15:45:00,2024-10-09 15:50:00,2024-10-09 16:15:00,6
58158,58176,1.30649,1.3068917151463348,-1.0850000000000117,STOP,2024-10-09 18:10:00,2024-10-09 18:15:00,2024-10-09 19:40:00,18
58380,58382,1.30476,1.3037312039282003,1.1233024079543177,STOP,2024-10-10 12:40:00,2024-10-10 12:45:00,2024-10-10 12:50:00,2
58504,58528,1.30535,1.3050374611325342,0.6108311501537838,STOP,2024-10-10 23:00:00,2024-10-10 23:05:00,2024-10-11 01:00:00,24
58587,58599,1.30705,1.3063274933477391,1.166305521382956,STOP,2024-10-11 05:55:00,2024-10-11 06:00:00,2024-10-11 06:55:00,12
58659,58680,1.30696,1.3076913702974895,-1.0849999999999425,STOP,2024-10-11 11:55:00,2024-10-11 12:00:00,2024-10-11 13:40:00,21
58691,58708,1.30733,1.306573118413989,1.649874845072246,STOP,2024-10-11 14:35:00,2024-10-11 14:40:00,2024-10-11 16:00:00,17
58817,58819,1.30572,1.306016678461994,-1.0849999999996665,STOP,2024-10-14 01:05:00,2024-10-14 01:10:00,2024-10-14 01:15:00,2
58874,58887,1.30552,1.3047529851424828,1.2764037476707863,STOP,2024-10-14 05:50:00,2024-10-14 05:55:00,2024-10-14 06:55:00,13
58952,58958,1.30448,1.3051749609351446,-1.084999999999932,STOP,2024-10-14 12:20:00,2024-10-14 12:25:00,2024-10-14 12:50:00,6
58981,58984,1.30525,1.3056341316772095,-1.08499999999991,STOP,2024-10-14 14:45:00,2024-10-14 14:50:00,2024-10-14 15:00:00,3
59010,59015,1.3063,1.3057402324913159,1.2707745324238586,STOP,2024-10-14 17:10:00,2024-10-14 17:15:00,2024-10-14 17:35:00,5
59088,59093,1.30593,1.3052812560371856,1.5654655520816234,STOP,2024-10-14 23:40:00,2024-10-14 23:45:00,2024-10-15 00:05:00,5
59104,59111,1.30467,1.3043683285447663,0.7516321338515609,STOP,2024-10-15 01:00:00,2024-10-15 01:05:00,2024-10-15 01:35:00,7
